"Structure No","ID_NEW","pKi","Smiles"
"920","CPDXA0920","5.8488367006460695","CC(C)N(CC1)CCC1NC(c1n[n](CC(Nc(cc2)ncc2Cl)=O)c(cc2)c1cc2C(OCCO)=O)=O"
"921","CPDXA0921","5.845431795449645","CC(C)N(CC1)CCC1NC(c1n[n](CC(Nc(cc2)ncc2Cl)=O)c(cc2)c1cc2C(O)=O)=O"
"922","CPDXA0922","5.837734385701978","CC(C)N(CC1)CCC1NC(c1c(C)[n](Cc2n[o]c(-c([s]3)ccc3Cl)c2)c(I)n1)=O"
"923","CPDXA0923","5.837653845034835","CC(C)N(CC1)CCC1NC(c1c[n](Cc2n[o]c(-c([s]3)ccc3Cl)c2)c(C(OC)=O)c1)=O"
"924","CPDXA0924","5.8074325466634535","COc(cc1)ncc1-c(cc1)ccc1C(N(CC1)CCC1c(cc1)cc2c1ccnc2N)=O"
"925","CPDXA0925","5.791593416950319","CC(C)N(CC1)CCC1NC(c1c[n](Cc2n[o]c(-c([s]3)ccc3Cl)c2)c(C2CC2)n1)=O"
"926","CPDXA0926","5.767257937279263","O=C(C1)N(Cc2nc(-c3ccccc3)c[s]2)CCN1S(c1cc(ccc(Cl)c2)c2[s]1)(=O)=O"
"927","CPDXA0927","5.7594507517174","O=C(c1c[s]c(CN(CCN(C2)S(c3cc(ccc(Cl)n4)c4[s]3)(=O)=O)C2=O)n1)NC1CC1"
"928","CPDXA0928","5.759425792981615","CC(C)N(CC1)CCC1N(C)C(c1nc(ccc(OCCO)c2)c2[n]1CC(Nc(cc1)ncc1Cl)=O)=O"
"929","CPDXA0929","5.757458571701615","COc(cc1)cc2c1ccc(S(N[C@@H](CCN1Cc(cc3)cc4c3c(N)ncn4)C1=O)(=O)=O)c2"
"930","CPDXA0930","5.756069555538188","OC(c(cc1)cc2c1[n](Cc1n[o]c(-c([s]3)ccc3Cl)c1)c(C(NC(CC1)CCN1c1ncccc1)=O)c2)=O"
"931","CPDXA0931","5.749092300299143","COC(N(CC1)CCC1NC(c1cc(cccc2)c2[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O)=O"
"932","CPDXA0932","5.735182176990463","CC(C)N(CC1)CCC1NC(c1c[n](Cc2n[o]c(-c([s]3)ccc3Cl)c2)c(COC)n1)=O"
"933","CPDXA0933","5.728411612181621","Nc1nccc2c1cc(CN(CC[C@@H]1NS(c3cc(-c4cnccc4)c[s]3)(=O)=O)C1=O)cc2"
"934","CPDXA0934","5.719845578913726","CC(C)N(CC1)CCC1NC(c1cc(cccc2)c2[n]1CC(Nc(cc1)ccc1OC)=O)=O"
"935","CPDXA0935","5.719649306953994","Nc1ncnc2c1cc(CN(CCN(C1)S(c3cc(ccc(Cl)c4)c4[s]3)(=O)=O)C1=O)cc2"
"936","CPDXA0936","5.71688234385426","CC(C)N1CCC(CNC(c2ncc[n]2Cc2n[o]c(-c([s]3)ccc3Cl)c2)=O)CC1"
"937","CPDXA0937","5.70035422286852","OC(c(cc1)cc2c1[n](CC(Nc(cc1)cnc1Cl)=O)c(C(NC(CC1)CCN1C1CC1)=O)c2)=O"
"938","CPDXA0938","5.697630690067232","CC(C)N(CC1)CCC1NC(c1n[n](CC(Nc(cc2)ncc2Cl)=O)c(cc2)c1cc2C(O)=O)=O"
"939","CPDXA0939","5.693256366234817","O=CN(CC1)CCC1NC(c1cc(cccc2)c2[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"940","CPDXA0940","5.688891529173099","CC(C)N(CC1)CCC1NC(c1c(C)[n](Cc2n[o]c(-c([s]3)ccc3Cl)c2)c(C(N)=O)n1)=O"
"941","CPDXA0941","5.685686631867505","Cc1c2[n](Cc3cc(ccc(Cl)c4)c4[s]3)c(C(NC(CC3)CCN3C3CC3)=O)cc2cc(C(O)=O)c1"
"942","CPDXA0942","5.682981898951888","CN(C)C(CC1)CCN1C(c1cc(cccc2)c2[n]1CC(Nc(cc1)ccc1Cl)=O)=O"
"943","CPDXA0943","5.677160727313678","CC(C)N(CC1)CCC1NC(c([n](Cc(cc1)ccc1Cl)nc1-c2ccc[s]2)c1I)=O"
"944","CPDXA0944","5.665546248849068","CC(C)N(CC1)CCC1NC(c1n[n](CC(Nc(cc2)ncc2Cl)=O)c(OCC(F)F)c1)=O"
"945","CPDXA0945","5.661354113834105","CC(C)N(CC1)CCC1NC(c1nc2cccnc2[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"946","CPDXA0946","5.660548558693559","O=C1N(Cc2cc3cnccc3[nH]2)CCC1NS(c1cc(ccc(Cl)c2)c2[s]1)(=O)=O"
"947","CPDXA0947","5.629749750111386","CCN(CC)C(N(CC1)CCN1C(c1nc(cccc2)c2[n]1CC(Nc(cc1)ncc1Cl)=O)=O)=O"
"948","CPDXA0948","5.626130293491789","CC(C)N(CC1)CCC1NC(c1nc(c(OCCO)ccc2)c2[n]1CC(Nc(c(C)c1)ncc1Br)=O)=O"
"949","CPDXA0949","5.625825594978859","O=C(C1CC1)N(CC1)CCC1NS(CCNC(c([s]1)ccc1Cl)=O)(=O)=O"
"950","CPDXA0950","5.624577829442703","O=C(C[n]1c(C(N2CCN(Cc3ccncc3)CC2)=O)nc2c1cccc2)Nc(cc1)ncc1Cl"
"951","CPDXA0951","5.6058986979599545","CC(C)N(CC1)CCC1NC(c1c[n](Cc2n[o]c(-c([s]3)ccc3Cl)c2)c(-c2c[s]c(C)n2)n1)=O"
"952","CPDXA0952","5.597566653780688","COc(cc1)ncc1-c1ccc(C(N(CC2)CCC2c(cc2)cc3c2ccnc3N)=O)[s]1"
"953","CPDXA0953","5.590063496958261","NC(c1cccc(-c(cc2)ccc2C(N(CC2)CCC2c(cc2)cc3c2ccnc3N)=O)c1)=O"
"954","CPDXA0954","5.5898937578752514","O=C(c([s]1)ccc1Cl)NCCS(NC(CC1)CCN1C(c1ccncc1)=O)(=O)=O"
"955","CPDXA0955","5.587707490676953","CC(C)N(CC1)CCC1NC(c([n](Cc1n[o]c(-c([s]2)ccc2Cl)c1)c(C1CC1)n1)c1Cl)=O"
"956","CPDXA0956","5.573277755491124","CC(C)N(CC1)CCC1N(Cc1n[o]c(-c([s]2)ccc2Cl)c1)C(c([nH]1)cc2c1ncc(C(OC)=O)c2)=O"
"957","CPDXA0957","5.565750547603524","CC(C)N(CC1)CCC1NC(c1cc(cccc2)c2[n]1Cc1c[s]c(-c(cc2)ccc2Cl)n1)=O"
"958","CPDXA0958","5.553409831435002","Nc1nccc2c1cc(C(CC1)CCN1C(c(cc1)ccc1-c1cnccc1)=O)cc2"
"959","CPDXA0959","5.544435637067835","CC(C)N(CC1)CCC1NC(c1cc(cccc2)c2[n]1CC(Nc(cc1)ccc1C#N)=O)=O"
"960","CPDXA0960","5.534022631714177","COc(cc1)ncc1-c(cc1)cc(F)c1C(N(CC1)CCC1c(cc1)cc2c1ccnc2N)=O"
"961","CPDXA0961","5.528359613192915","Cc(cc1)c2nc(C(NC(CC3)CCN3C3CC3)=O)[n](CC(Nc(cc3)ncc3Cl)=O)c2c1C(O)=O"
"962","CPDXA0962","5.527243550682787","O=C(c1cc(cccc2)c2[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)N(CC1)CCC1Oc1ccncc1"
"963","CPDXA0963","5.523748203992966","NC(c1ccc(CNC([C@H](CC2)N2C([C@@H](C2CCCCC2)NCC(O)=O)=O)=O)cc1)=N"
"964","CPDXA0964","5.519780276119607","CC(C)(C)OC(N(CC1)CCC1NS(CCNC(c([s]1)ccc1Cl)=O)(=O)=O)=O"
"965","CPDXA0965","5.511069534928792","OC(c1c2[n](Cc3n[o]c(-c([s]4)ccc4Cl)c3)c(C(NC(CC3)CCN3C3CC3)=O)nc2ccc1)=O"
"966","CPDXA0966","5.508466023499306","O=C(c1nc(cccc2)c2[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)NC(CC1)CCN1c1ccccc1"
"967","CPDXA0967","5.501276029252095","CC(C)N(CC1)CCC1NS(CCNC(c([o]1)ccc1Br)=O)(=O)=O"
"968","CPDXA0968","5.497436330892636","CC(C)N(CC1)CCC1NC(c1c(CNC(c([s]2)ccc2Cl)=O)cccc1)=O"
"969","CPDXA0969","5.4942844501086086","COc(cc1)cc2c1ccc(S(N[C@@H](CCN1Cc(cc3)cc4c3[nH]c(N)n4)C1=O)(=O)=O)c2"
"970","CPDXA0970","5.485014189505963","COc(cc1)ncc1-c(cc1)ccc1C(N(CC1)CCC1(c(cc1)cc2c1ccnc2N)O)=O"
"971","CPDXA0971","5.479325707418537","O=C(C[n]1nc(C(Nc(cc2)ccc2N(CCC2)C2=O)=O)c2c1cccc2)Nc(cc1)ncc1Cl"
"972","CPDXA0972","5.460402536945827","CCOC(c1n[n](Cc2cc(OC)ccc2)c(C(NC(CC2)CCN2C(C)C)=O)c1)=O"
"973","CPDXA0973","5.459787496364676","CC(C)N(CC1)CCC1NC(c1nc(ccc(C(OC)=O)c2)c2[n]1CCc(cc1)ccc1Cl)=O"
"974","CPDXA0974","5.456749197724183","CC(C)N(CC1)CCC1NS(CC(C)(C)NC(c([s]1)ccc1Cl)=O)(=O)=O"
"975","CPDXA0975","5.4431923226384376","COc(cc1)ncc1-c(cc1)ncc1C(N(CC1)CCC1c(cc1)cc2c1ccnc2N)=O"
"976","CPDXA0976","5.39913596369016","CC(C)N(CC1)CCC1NC(c1ncc[n]1CCc(cc1)ccc1Cl)=O"
"977","CPDXA0977","5.399027104313252","CC(C)N(CC1)CCC1NC(c1cnc(C2CCCC2)[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"978","CPDXA0978","5.387756011226757","O=C(CCNC(c(cc1)ccc1Cl)=O)Nc(cc1)ccc1N(C=C1)C=CC1=O"
"979","CPDXA0979","5.360470587225349","CC(C)N(CC1)CCC1NC(c1ncc[n]1Cc1cc(OC)ccc1)=O"
"980","CPDXA0980","5.3593008555600345","CC(C)N(CC1)CCC1NS(CCNC(c(cc1)ncc1Cl)=O)(=O)=O"
"981","CPDXA0981","5.3541848817033575","O=C(c1cc(cccc2)c2[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)N(CC1)CCC1N(CCC1)C1=O"
"982","CPDXA0982","5.352781388624039","OCc(cc(cc1)NC(CCNC(c([s]2)ccc2Cl)=O)=O)c1N(CCOC1)C1=O"
"983","CPDXA0983","5.341893164493606","CC(C)N(CC1)CCC1NC(c1c(C)c2nccnc2[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"984","CPDXA0984","5.25920244418966","O=C(C[n]1c(C(N(CC2)CCN2C(N2CCCC2)=O)=O)nc2c1cccc2)Nc(cc1)ncc1Cl"
"985","CPDXA0985","5.24207281688667","Nc1nccc2c1cc(C(CC1)CCN1C(c(ccc(-c1cnccc1)c1)c1F)=O)cc2"
"986","CPDXA0986","5.239906860013764","CC(C)N(CC1)CCC1NC(c1cc(cc(nc2)OCCOC)c2[n]1Cc1cc(OC)ccc1)=O"
"987","CPDXA0987","5.214792581596371","COc(c(CN(CC[C@@H]1NS(c(cc2)ccc2Oc(c([N+]([O-])=O)ccc2)c2Cl)(=O)=O)C1=O)c1)cc2c1c(N)ncc2"
"988","CPDXA0988","5.207843733889845","O=C(c1nc(cccc2)c2[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)N(CC1)CCC1N(CCC1)C1=O"
"989","CPDXA0989","5.200866996383226","O=C(c([s]1)ccc1Cl)NCCS(NC1CCNCC1)(=O)=O"
"990","CPDXA0990","5.197705288602536","O=C(C[n]1c(C(N2CCN(CC(N3CCCC3)=O)CC2)=O)nc2c1cccc2)Nc(cc1)ncc1Cl"
"991","CPDXA0991","5.1849059557794055","O=C(CN(CC1)CCN1C(c1nc(cccc2)c2[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O)N1CCCC1"
"992","CPDXA0992","5.182302445236975","NC(c1cccc(CN(C[C@H](C2)NS(c3ccc(-c4ncccc4)[s]3)(=O)=O)C2=O)c1)=N"
"993","CPDXA0993","5.130596181177702","CC(C)N(CC1)CCC1NC(c1n[n](CC(Nc(cc2)ncc2Cl)=O)c(CO)c1)=O"
"994","CPDXA0994","5.128247896570296","COc(cc1)ncc1-c(cc1)ncc1C(N(CC1)CCC1(c(cc1)cc2c1ccnc2N)O)=O"
"995","CPDXA0995","5.105259279751953","O=C(c1n[n](Cc2n[o]c(-c([s]3)ccc3Cl)c2)c2c1cccc2)Nc(cc1)ccc1N1CCCCC1"
"996","CPDXA0996","5.104542507826289","CC(C)N1CC(CNC(c2ncc[n]2Cc2n[o]c(-c([s]3)ccc3Cl)c2)=O)C1"
"997","CPDXA0997","5.097181531917746","O=C(C[n](c(C(N(CC1)CCC1N(CCC1)C1=O)=O)cc1cc(F)c2)c1c2F)Nc(cc1)ncc1Cl"
"998","CPDXA0998","5.067374055978218","Nc1nc(cc(C(CC2)CCN2C(c(cc2)ccc2C(C=C2)=CNC2=O)=O)cc2)c2cc1"
"999","CPDXA0999","5.062421431352791","CC(C)N(CC1)CCC1NC(c1c[n](Cc2n[o]c(-c([s]3)ccc3Cl)c2)c(C(O)=O)c1)=O"
"1000","CPDXA1000","5.052583924748378","O=C(C[n]1nc(C(N(CC2)CCC2N(CCC2)C2=O)=O)c2c1cccc2)Nc(cc1)ncc1Cl"
"1001","CPDXA1001","5.039699548769011","CC(C)N(CC1)CCC1NS(CCNC(c1cc(C(N)=N)ccc1)=O)(=O)=O"
"1002","CPDXA1002","5.037561997239855","CC(C)N(CC1)CCC1NC(c1cc(cc(cc2)OCc3n[o]c(-c([s]4)ccc4Cl)c3)c2[n]1CCOCCOC)=O"
"1003","CPDXA1003","5.028116015272865","CC(C)N(CC1)CCC1NC(c1cc(C(O)=O)n[n]1Cc1cc(OC)ccc1)=O"
"1004","CPDXA1004","5.027149444152769","CC(C)N(CC1)CCC1NC(c1cc(cc(nc2)OCCOC)c2[n]1Cc1cc(OC)ccc1)=O"
"1005","CPDXA1005","5.018799536048311","CC(C)N(CC1)CCC1NC(c1c[n](Cc2n[o]c(-c([s]3)ccc3Cl)c2)c(C(OCc2ccccc2)=O)c1)=O"
"1006","CPDXA1006","5.0","CC(C)N(CC1)CCC1NC(c1c[n](Cc2n[o]c(-c([s]3)ccc3Cl)c2)cn1)=O"
"1007","CPDXA1007","5.0","O=C(c1cc(cccc2)c2[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)Nc(cc1)ccc1-c1c[nH]cn1"
"1008","CPDXA1008","5.0","O=C(c1cc(cccc2)c2[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)Nc1nc(-c2cnccc2)c[s]1"
"1009","CPDXA1009","5.0","CC(C)N(CC1)CCC1NC(c1cnc(-c2cc(C(F)(F)F)ccc2)[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"1010","CPDXA1010","5.0","O=C(c1cc(cccc2)c2[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)NCC(C1)ON=C1C(N1CCCC1)=O"
"1011","CPDXA1011","5.0","O=C(c1n[n](Cc2n[o]c(-c([s]3)ccc3Cl)c2)c2c1cccc2)Nc(cc1)ccc1C(N1CCCCC1)=O"
"1012","CPDXA1012","5.0","O=C(C[n]1nc(C(Nc(cc2)ccc2C(N2CCOCC2)=O)=O)c2c1cccc2)Nc(cc1)ncc1Cl"
"1013","CPDXA1013","5.0","O=C(C[n]1nc(C(Nc(cc2)ccc2C(N2CCCCC2)=O)=O)c2c1cccc2)Nc(cc1)ncc1Cl"
"1014","CPDXA1014","5.0","Nc1nc(CNC(c2cc(cccc3)c3[n]2Cc2n[o]c(-c([s]3)ccc3Cl)c2)=O)c[nH]1"
"1015","CPDXA1015","5.0","O=C(c1nc(cccc2)c2[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)Nc(cc1)ccc1N1N=CC=CC1=O"
"1016","CPDXA1016","5.0","O=C(c1nc(cccc2)c2[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)N(Cc1n[o]c(-c([s]2)ccc2Cl)c1)c(cc1)ccc1N1N=CC=CC1=O"
"1017","CPDXA1017","5.0","CC(C=C1)=NN(c(cc2)ccc2NC(c2nc(cccc3)c3[n]2Cc2n[o]c(-c([s]3)ccc3Cl)c2)=O)C1=O"
"1018","CPDXA1018","5.0","CC(C)N(CC1)CCC1NC(c1nc2cccc(C(O)=O)c2[n]1Cc1cc(OC)ccc1)=O"
"1019","CPDXA1019","5.0","CC(C)N(CC1)CCC1NC(c1nc2cccc(C(O)=O)c2[n]1CCc(cc1)ccc1Cl)=O"
"1020","CPDXA1020","5.0","CC(C)N1CCC(CNC(c2ncc[n]2Cc2cc(OC)ccc2)=O)CC1"
"1021","CPDXA1021","5.0","CC(C)N(CC1)CCC1NC(c1ncc[n]1Cc1cccc(Cl)c1)=O"
"1022","CPDXA1022","5.0","CN(CC1)CCC1N(CC1)CCN1C(c1ncc[n]1Cc1cc(OC)ccc1)=O"
"1023","CPDXA1023","5.0","COc1cccc(C[n]2c(C(NCC(CC3)CCN3c3ccncc3)=O)ncc2)c1"
"1024","CPDXA1024","5.0","O=C(c1nc(cccc2)c2[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)Nc(cc1)ccc1N(CC1)CCS1(=O)=O"
"1025","CPDXA1025","5.0","COc1cccc(C[n]2c(C(NC(CC3)CCN3c3ccncc3)=O)ncc2)c1"
"1026","CPDXA1026","5.0","COc1cccc(C[n]2c(C(NC(C3)CN3c3ccncc3)=O)ncc2)c1"
"1027","CPDXA1027","5.0","CC(C)N(CC1)CCC1NC(c1cnc(COCCOCCOC)[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"1028","CPDXA1028","5.0","CC(C)N(CC1)CCC1NC(c1cnc(COCCOC)[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"1029","CPDXA1029","5.0","CC(C)N(CC1)CCC1NC(c1cc(COCCOC)n[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"1030","CPDXA1030","5.0","O=C(c1cnc(C(N2CCOCCC2)=O)[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)N1CCOCCC1"
"1031","CPDXA1031","5.0","Nc(cc1)ccc1NC(CCNC(c([s]1)ccc1Cl)=O)=O"
"1032","CPDXA1032","5.0","CC(C)N(CC1)CCC1NC(c1nc2cccc(C(O)=O)c2[n]1Cc1cc(cc(cc2)Cl)c2[s]1)=O"
"1033","CPDXA1033","5.0","OC(c(cc1)cc2c1nc(C(NC(CC1)CCN1C1CC1)=O)[n]2Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"1034","CPDXA1034","5.0","CC(C)N(CC1)CCC1NC(c1cc(cc(cc2)C(O)=O)c2[n]1CCNC(c(cc1)ccc1Cl)=O)=O"
"1035","CPDXA1035","5.0","CC(C)N(CC1)CCC1NC(c1cc(cc(cc2)C(O)=O)c2[n]1CCNC(c1cccc(Cl)c1)=O)=O"
"1036","CPDXA1036","5.0","CC(C)N(CC1)CCC1NC(c1cc(C(O)=O)n[n]1CCNC(c(cc1)ccc1Cl)=O)=O"
"1037","CPDXA1037","5.0","CC(C)N(CC1)CCC1NC(c1cc(C(O)=O)n[n]1CCNC(c1cccc(Cl)c1)=O)=O"
"1038","CPDXA1038","5.0","CC(C)N(CC1)CCC1NC(c1nc2cccc(C(O)=O)c2[n]1Cc1cc(ccc(Cl)c2)c2[s]1)=O"
"1039","CPDXA1039","5.0","C#Cc1ccc(C(NCCC(Nc(cc2)ccc2N(CCOC2)C2=O)=O)=O)[s]1"
"1040","CPDXA1040","4.973589319421225","CCN(CCN(c(cc1)ccc1NC(c1nc(cccc2)c2[n]1CC(Nc(cc1)ncc1Cl)=O)=O)C1=O)C1=O"
"1041","CPDXA1041","4.9673409539600755","CC(C)N(CC1)CCC1NC(c1cc(CO)n[n]1CC(Nc(cc1)ncc1Cl)=O)=O"
"1042","CPDXA1042","4.927529517696106","CC(C)N(CC1)CCC1NC(c1c[n](Cc2n[o]c(-c([s]3)ccc3Cl)c2)cn1)=O"
"1043","CPDXA1043","4.873783171484302","NC(N(CC1)CCN1C(c1nc(cccc2)c2[n]1CC(Nc(cc1)ncc1Cl)=O)=O)=O"
"1044","CPDXA1044","4.873186989958447","CC(C)N(CC1)CCC1NC(c([n]1Cc2n[o]c(-c([s]3)ccc3Cl)c2)c(C)nc1S)=O"
"1045","CPDXA1045","4.871600731282193","NC(c1c[nH]c2c1cc(CCNC(c1cccc(Cl)c1)=O)cc2)=N"
"1046","CPDXA1046","4.868072563915202","OC(c(cccc1)c1-c1c[s]c(CN(CCN(C2)S(c3cc(ccc(Cl)c4)c4[s]3)(=O)=O)C2=O)n1)=O"
"1047","CPDXA1047","4.811246674833189","CS(c(cc1)cc2c1[n](CC(Nc(cc1)ncc1Cl)=O)c(C(N(CC1)CCC1N(CCC1)C1=O)=O)c2)(=O)=O"
"1048","CPDXA1048","4.7709691914145615","O=C(c1nc(cccc2)c2[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)N(CC1)CCC1Nc1ccncc1"
"1049","CPDXA1049","4.7673509558886185","CNC(CN(CC1)CCN1C(c1nc(cccc2)c2[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O)=O"
"1050","CPDXA1050","4.738621652137144","CC(C)NC(CC1)CCN1C(c1cc2ccnc(OCC3CC3)c2[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"1051","CPDXA1051","4.734313984342506","CN(CC(F)F)[C@H](CNC(c([s]1)ccc1Cl)=O)C(Nc(cc1)cc(C(F)(F)F)c1N(CCOC1)C1=O)=O"
"1052","CPDXA1052","4.721997234292051","O=C(CCNC(c(c(F)c1)cc(F)c1Cl)=O)Nc(cc1)ccc1N(CCOC1)C1=O"
"1053","CPDXA1053","4.707913026196889","CC(C)N(CC1)CCC1NS(CCNC(c1cccc(Cl)c1)=O)(=O)=O"
"1054","CPDXA1054","4.694232119164072","OCCOCCNc(cc1)cc(CO)c1NC(CCNC(c([s]1)ccc1Cl)=O)=O"
"1055","CPDXA1055","4.688726246663115","O=C(c([s]1)ccc1Cl)NCCS(NC1CNC1)(=O)=O"
"1056","CPDXA1056","4.675854646968849","NC(N(CC1)CCN1C(c1nc(cccc2)c2[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O)=O"
"1057","CPDXA1057","4.644414399938869","CC(C)N(CC1)CCC1NC(c1cc(cc(cc2)OCC(Nc(cc3)ncc3Cl)=O)c2[n]1CCOCCOC)=O"
"1058","CPDXA1058","4.6209139516077675","CNC(CN(CC1)CCN1C(c1nc(cccc2)c2[n]1CC(Nc(cc1)ncc1Cl)=O)=O)=O"
"1059","CPDXA1059","4.599807511407423","COCCOc(nc1)cc2c1[n](CC(Nc(cc1)ncc1Cl)=O)c(C(NC1CCNCC1)=O)c2"
"1060","CPDXA1060","4.516070536787758","OC(c(cc(cc1)NC(CCNC(c([s]2)ccc2Cl)=O)=O)c1N(CCOC1)C1=O)=O"
"1061","CPDXA1061","4.495787480217795","CCN(CC(F)F)[C@H](CNC(c([s]1)ccc1Cl)=O)C(Nc(cc1)cc(C(F)(F)F)c1N(CCOC1)C1=O)=O"
"1062","CPDXA1062","4.457419165875192","CC(C)N(CC1)CCC1NC(c1c[n](CC(Nc(cc2)ncc2Cl)=O)c(C(OCc2ccccc2)=O)c1)=O"
"1063","CPDXA1063","4.384207711068068","CC(C)N(CC1)CCC1NC(c1c[n](CC(Nc(cc2)ncc2Cl)=O)c(C(OC)=O)c1)=O"
"1064","CPDXA1064","4.0","COc1cccc(C[n]2c(C(NCC(C3)CN3c3ccncc3)=O)ncc2)c1"
"1065","CPDXA1065","4.0","CC(C)N(CC1)CCC1NC(c1c[n](CC(Nc(cc2)ncc2Cl)=O)c(C(O)=O)c1)=O"
"1066","CPDXA1066","4.0","CC(C)N(CC1)CCC1NC(c1cc(cc(nc2)OCCOC)c2[n]1CC(Nc1ncc(C(F)(F)F)cc1)=O)=O"
"1067","CPDXA1067","4.0","CCOC(C(CC1)CCN1c(cc1)ccc1NC(CCNC(c([s]1)ccc1Cl)=O)=O)=O"
"1068","CPDXA1068","4.0","CN(CC(F)F)[C@H](CNC(c([s]1)ccc1Cl)=O)C(N(C)c(cc1)cc(C(F)(F)F)c1N(CCOC1)C1=O)=O"
